City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
286,isangel,-19.55,169.2667,77.108,53,75,3.09,VU,1715229354
287,rabaul,-4.1967,152.1721,79.75400000000005,87,100,4.62,PG,1715229354
288,lipayran,11.0593,123.6342,82.79600000000005,78,99,5.86,PH,1715229354
289,bayji,34.9311,43.487,73.13000000000004,35,2,1.74,IQ,1715229354
290,tommot,58.9564,126.2925,38.67800000000007,62,100,4.51,RU,1715229354
291,santiago de cao,-7.9589,-79.2392,62.72600000000009,94,75,3.6,PE,1715229355
292,eirunepe,-6.6603,-69.8736,75.92000000000006,97,100,0.52,BR,1715229355
293,zhalantun,48.0,122.7167,72.48200000000001,12,94,2.87,CN,1715229355
294,nova vicosa,-17.8919,-39.3719,75.48800000000004,89,6,0.29,BR,1715229355
295,russkaya polyana,49.417,31.9201,47.030000000000044,61,97,5.28,UA,1715229355
296,tulun,54.5611,100.5792,51.56600000000001,34,64,8.98,RU,1715229356
297,vrontados,38.4089,26.1328,62.45600000000003,88,20,0.0,GR,1715229356
298,namibe,-15.1961,12.1522,74.35400000000006,63,6,3.03,AO,1715229356
299,sabha,27.0377,14.4283,67.74800000000002,48,17,7.36,LY,1715229356
300,mount darwin,-16.7725,31.5838,57.182000000000016,81,0,1.21,ZW,1715229356
301,el granada,37.5027,-122.4694,75.092,53,0,4.12,US,1715229357
302,bam,29.106,58.357,85.26200000000006,18,0,3.97,IR,1715229357
303,brookings,44.3114,-96.7984,55.4,78,0,1.54,US,1715229219
304,lyndon,38.2567,-85.6016,65.91200000000006,94,100,4.63,US,1715229260
305,kruisfontein,-34.0033,24.7314,57.88399999999999,89,10,1.67,ZA,1715229357
306,cabo san lucas,22.8909,-109.9124,79.61000000000008,53,0,5.14,MX,1715229267
307,qamdo,31.1667,97.2333,52.88000000000004,32,100,3.33,CN,1715229358
308,sitka,57.0531,-135.33,41.86400000000003,94,100,2.0,US,1715229358
309,udesti,47.5667,26.4167,53.90600000000003,86,0,4.12,RO,1715229358
310,chifeng,42.2683,118.9636,75.07400000000001,17,56,5.67,CN,1715229359
311,dumbea,-22.15,166.45,75.16400000000003,73,88,4.5,NC,1715229359
312,vadso,70.0744,29.7487,28.562000000000058,74,100,2.06,NO,1715229359
313,tunceli,39.1083,39.5471,59.27000000000006,45,1,0.73,TR,1715229359
314,kalevala,65.2,31.1667,19.094000000000072,98,94,1.34,RU,1715229359
315,tutoia,-2.7619,-42.2744,76.24400000000007,85,92,1.84,BR,1715229359
316,shemysheyka,52.892,45.3928,37.04000000000002,64,55,8.36,RU,1715229360
317,cidreira,-30.1811,-50.2056,66.03800000000004,86,52,5.53,BR,1715229250
318,aioun,16.6614,-9.6149,88.30400000000006,6,80,4.48,MR,1715229360
319,al jawf,29.5,38.75,72.71600000000001,15,2,8.53,SA,1715229360
320,broome,42.2506,-75.833,55.88600000000007,84,0,3.09,US,1715229360
321,coronel suarez,-37.4547,-61.9334,40.49600000000005,46,0,3.84,AR,1715229360
322,richards bay,-28.783,32.0377,66.95600000000003,87,1,1.96,ZA,1715229361
323,juneau,58.3019,-134.4197,46.4,93,100,5.66,US,1715229129
324,iron mountain,45.8202,-88.066,51.62000000000006,66,100,2.06,US,1715229361
325,collie,-33.3667,116.15,69.18800000000005,36,100,4.38,AU,1715229361
326,kavieng,-2.5744,150.7967,82.292,82,100,4.47,PG,1715229361
327,hawaiian paradise park,19.5933,-154.9731,74.71400000000003,85,75,3.09,US,1715229362
328,dwarka,22.2394,68.9678,84.29000000000002,72,0,4.18,IN,1715229362
329,kapuskasing,49.4169,-82.4331,44.6,70,100,3.09,CA,1715229122
330,pimentel,-6.8367,-79.9342,70.08800000000005,78,0,5.14,PE,1715229362
331,qurayyat,31.3318,37.3428,60.98000000000004,21,0,2.06,SA,1715229363
332,arraial do cabo,-22.9661,-42.0278,74.516,92,4,6.79,BR,1715229363
333,gumla,23.05,84.55,89.42000000000006,35,54,3.17,IN,1715229363
334,tegueste,28.5167,-16.3167,69.08000000000004,39,0,5.14,ES,1715229363
335,kristiansund,63.1115,7.732,47.04800000000002,87,75,2.57,NO,1715229363
336,uliastay,47.7417,96.8444,54.248000000000026,35,99,4.13,MN,1715229364
337,slavgorod,52.9978,78.6449,69.26000000000008,37,78,5.72,RU,1715229364
338,saudarkrokur,65.7461,-19.6394,35.61800000000009,81,14,5.23,IS,1715229364
339,ust'-barguzin,53.45,108.9833,45.17600000000009,50,89,3.14,RU,1715229364
340,suances,43.4334,-4.0434,57.97400000000001,97,0,3.09,ES,1715229364
341,mersing,2.4312,103.8405,94.91000000000008,71,40,4.12,MY,1715229364
342,cockburn town,21.4612,-71.1419,76.87400000000001,74,77,7.0,TC,1715229330
343,kerikeri,-35.2268,173.9474,63.91400000000003,60,76,2.24,NZ,1715229365
344,coquimbo,-29.9533,-71.3436,53.33000000000004,87,0,1.03,CL,1715229092
345,salto,-31.3833,-57.9667,48.86600000000001,80,0,0.89,UY,1715229350
346,bengkulu,-3.8004,102.2655,86.342,65,21,2.96,ID,1715229365
347,hami,42.8,93.45,75.61400000000003,26,96,2.3,CN,1715229366
348,cromer,52.9312,1.2989,53.07800000000007,83,100,4.04,GB,1715229258
349,viedma,-40.8135,-62.9967,42.674000000000014,59,0,3.33,AR,1715229298
350,westport,41.1415,-73.3579,68.21600000000001,70,0,3.6,US,1715229315
351,aquidauana,-20.4711,-55.7872,77.25200000000008,53,32,1.47,BR,1715229366
352,kudahuvadhoo,2.6708,72.8944,85.1,72,100,3.7,MV,1715229367
353,finote selam,10.7,37.2667,75.11000000000008,39,68,0.92,ET,1715229367
354,grand falls-windsor,48.9332,-55.6649,41.504000000000055,85,88,2.9,CA,1715229367
355,darnah,32.767,22.6367,65.66000000000008,82,22,8.34,LY,1715229367
356,walvis bay,-22.9575,14.5053,58.082000000000015,82,89,2.93,NA,1715229367
357,ataq,14.5377,46.8319,80.79800000000003,42,84,3.93,YE,1715229367
358,brandfort,-28.7001,26.4597,44.00600000000003,31,0,3.51,ZA,1715229368
359,fort bragg,35.139,-79.006,71.43800000000005,83,0,4.12,US,1715229368
360,sao vicente,-23.9631,-46.3919,84.27200000000003,26,40,2.74,BR,1715229109
361,pita,10.8333,-12.5833,75.66800000000009,90,100,0.17,GN,1715229368
362,sarmiento,-45.5882,-69.07,43.30400000000005,68,80,2.45,AR,1715229308
363,praia da vitoria,38.7333,-27.0667,61.05200000000008,94,40,3.85,PT,1715229369
364,eldorado,-23.7869,-54.2836,71.79800000000003,88,69,3.28,BR,1715229210
365,narauli,28.5,78.7167,93.21800000000009,32,0,7.1,IN,1715229369
366,changji,44.0167,87.3167,74.192,38,0,3.0,CN,1715229369
367,bel ombre,-4.6167,55.4167,78.63800000000005,89,40,3.09,SC,1715229369
368,masuguru,-11.3667,38.4167,71.83399999999999,85,10,1.74,TZ,1715229370
369,souillac,-20.5167,57.5167,77.37800000000007,65,75,6.69,MU,1715229370
370,bankura,23.25,87.0667,80.69000000000003,47,55,2.48,IN,1715229370
371,petropavlovsk-kamchatsky,53.0452,158.6483,50.59400000000007,67,75,9.0,RU,1715229370
372,tarko-sale,64.9225,77.785,31.333999999999993,97,99,2.77,RU,1715229371
373,pulandian,39.3953,121.9669,77.54000000000002,31,93,4.2,CN,1715229371
374,kununurra,-15.7667,128.7333,89.58200000000002,33,66,6.17,AU,1715229122
375,karratha,-20.7377,116.8463,84.81200000000005,26,12,8.37,AU,1715229371
376,ancud,-41.8697,-73.8203,48.77600000000009,70,99,5.66,CL,1715229096
377,mil'kovo,55.6078,37.7956,32.14400000000008,80,54,6.74,RU,1715229372
378,finley,46.154,-119.0339,62.74400000000007,53,0,3.13,US,1715229372
379,vila franca do campo,37.7167,-25.4333,64.88600000000007,99,65,2.75,PT,1715229372
380,margate,51.3813,1.3862,45.30200000000008,93,100,2.2,GB,1715229372
381,sigli,5.3848,95.9609,86.93600000000006,65,98,3.24,ID,1715229373
382,okha,53.5739,142.9478,44.258,57,94,9.39,RU,1715229139
383,baruun-urt,46.6806,113.2792,70.88000000000004,14,100,5.27,MN,1715229373
384,al mijlad,11.0333,27.7333,81.30200000000008,13,17,3.24,SD,1715229373
385,port-gentil,-0.7193,8.7815,80.63600000000007,88,100,4.1,GA,1715229373
386,san antonio de pale,-1.4014,5.6325,80.43800000000005,87,17,3.74,GQ,1715229374
387,yamada,39.4667,141.95,47.498000000000026,77,100,2.22,JP,1715229374
388,saurimo,-9.6608,20.3916,65.24600000000005,69,80,2.46,AO,1715229374
389,queenstown,-31.8976,26.8753,53.72600000000009,62,9,1.77,ZA,1715229374
390,puerto deseado,-47.7503,-65.8938,41.360000000000085,74,50,3.15,AR,1715229079
391,tucuma,-0.1833,-50.05,77.14400000000008,93,98,2.51,BR,1715229375
392,zuyevka,58.405,51.1335,31.172000000000036,63,97,6.51,RU,1715229375
393,jayanca,-6.3908,-79.8219,69.40400000000005,75,88,2.99,PE,1715229375
394,egilsstadir,65.2653,-14.3948,30.11000000000008,93,0,1.54,IS,1715229375
395,lebu,-37.6167,-73.65,45.68000000000004,85,33,1.75,CL,1715229088
396,sorong,-0.8833,131.25,83.642,72,100,2.29,ID,1715229376
397,santa cruz,-17.8,-63.1667,71.06000000000009,100,75,4.12,BO,1715229287
398,ghadamis,30.1337,9.5007,61.088000000000044,63,96,2.85,LY,1715229376
399,kuala tungkal,-0.8167,103.4667,88.68200000000002,65,22,1.71,ID,1715229376
400,hirara,24.8,125.2833,78.65600000000003,61,75,6.69,JP,1715229376
401,jijiga,9.35,42.8,70.26800000000009,74,92,3.31,ET,1715229377
402,mejit,10.2753,170.8646,81.68000000000004,83,85,8.54,MH,1715229377
403,tannum sands,-23.9504,151.3693,70.75400000000005,88,75,3.6,AU,1715229377
404,santa luzia,-19.7697,-43.8514,65.3,94,0,0.0,BR,1715229138
405,mirnyy,62.5353,113.9611,29.228000000000065,85,78,2.24,RU,1715229377
406,whitehouse,32.2268,-95.2255,80.51000000000008,78,41,2.24,US,1715229378
407,tanjung pandan,-2.75,107.65,90.12200000000004,55,53,2.12,ID,1715229378
408,jolalpan,18.325,-98.8417,83.33600000000007,29,97,1.3,MX,1715229378
409,luderitz,-26.6481,15.1594,58.37000000000006,79,0,6.63,NA,1715229378
410,ocean shores,46.9737,-124.1563,53.024000000000015,86,0,3.13,US,1715229379
411,nova xavantina,-14.6667,-52.35,68.84600000000005,73,0,1.06,BR,1715229379
412,fortuna,40.5982,-124.1573,51.65600000000003,91,0,0.0,US,1715229379
413,rakovski,42.3,24.9667,57.056000000000026,93,100,2.98,BG,1715229379
414,jinchang,38.4953,102.1739,78.38600000000007,15,68,10.7,CN,1715229379
415,lindi,-10.0,39.7167,74.13800000000005,92,71,2.88,TZ,1715229380
416,fort mcmurray,56.7268,-111.381,54.98600000000007,32,0,3.6,CA,1715229380
417,arvika,59.6553,12.5852,41.61200000000006,89,99,2.05,SE,1715229380
418,guarapari,-20.6667,-40.4975,75.88399999999999,87,0,2.21,BR,1715229101
419,camana,-16.6228,-72.7111,65.33600000000007,93,99,3.06,PE,1715229301
420,horta,38.5333,-28.6333,58.01000000000008,85,92,1.79,PT,1715229380
421,antonio enes,-16.2325,39.9086,78.83600000000007,69,0,4.45,MZ,1715229381
422,ayr,55.4627,-4.6339,54.320000000000064,94,75,3.09,GB,1715229085
423,kill devil hills,36.0307,-75.676,80.6,72,0,7.72,US,1715229381
424,khabarovsk,48.4808,135.0928,60.602000000000075,34,0,11.18,RU,1715229381
425,chul'man,56.8479,124.9104,32.27000000000006,81,100,5.36,RU,1715229381
426,sarioglan,39.0769,35.9667,58.478000000000065,42,23,1.43,TR,1715229381
427,porbandar,21.6422,69.6093,85.60400000000006,64,0,4.35,IN,1715229382
428,buka,40.8108,69.1986,86.88200000000002,28,73,2.1,UZ,1715229382
429,roja,57.5,22.8167,36.860000000000085,94,100,4.18,LV,1715229382
430,takoradi,4.8845,-1.7554,81.75200000000008,85,99,2.37,GH,1715229382
431,careiro da varzea,-3.2003,-59.8119,79.43000000000004,91,78,1.24,BR,1715229383
432,antalaha,-14.9003,50.2788,75.74000000000002,83,87,3.75,MG,1715229383
433,toliara,-23.35,43.6667,74.80400000000006,62,0,3.26,MG,1715229383
434,kone,-21.0595,164.8658,77.342,49,0,6.34,NC,1715229383
435,amuntai,-2.4177,115.2494,88.17800000000007,67,83,1.07,ID,1715229383
436,egersund,58.4513,5.9997,49.37000000000006,92,100,2.45,NO,1715229384
437,ebaye,8.7748,167.7392,86.01800000000009,74,0,8.23,MH,1715229384
438,mawu,29.5923,107.3139,74.76800000000009,58,100,0.37,CN,1715229384
439,barranca,-10.75,-77.7667,66.38000000000004,88,97,2.04,PE,1715229384
440,namdrik,5.5994,168.1028,82.77800000000006,80,72,6.74,MH,1715229384
441,buffalo,42.8865,-78.8784,53.69000000000002,84,75,4.63,US,1715228894
442,dul'durga,50.6761,113.5931,60.728000000000065,28,100,6.14,RU,1715229385
443,askiz,53.1319,90.5264,62.20400000000005,44,100,3.63,RU,1715229385
444,alofi,-19.0595,-169.9187,75.092,94,100,4.63,NU,1715229385
445,north palm beach,26.8176,-80.082,80.63600000000007,83,100,4.12,US,1715229260
446,laem sing,12.4816,102.0738,91.74199999999999,86,90,2.83,TH,1715229385
447,sherbakul',54.6316,72.3963,67.62200000000004,44,100,10.07,RU,1715229385
448,nogliki,51.8333,143.1667,49.33399999999999,47,17,4.92,RU,1715229386
449,mossel bay,-34.1831,22.146,53.52800000000006,81,0,0.92,ZA,1715229386
450,irymple,-34.25,142.1667,73.09400000000008,53,100,3.84,AU,1715229386
451,veraval,20.9,70.3667,85.49600000000005,63,0,4.89,IN,1715229386
452,orosei,40.3798,9.6929,58.78399999999999,86,100,3.74,IT,1715229386
453,nuku'alofa,-21.1333,-175.2,77.342,65,40,3.09,TO,1715229386
454,la sarre,48.8002,-79.1996,42.458000000000006,71,99,4.35,CA,1715229228
455,nemuro,43.3236,145.575,39.2,75,78,4.13,JP,1715229387
456,kiama,-34.6833,150.8667,63.44600000000005,81,100,2.21,AU,1715229387
457,la'ie,21.6477,-157.9253,78.76400000000004,78,28,2.68,US,1715229387
458,ambon,-3.6954,128.1814,87.94400000000007,66,40,1.54,ID,1715229292
459,hacienda huancane,-15.8222,-70.8856,42.09800000000003,54,95,1.79,PE,1715229388
460,smithers,54.7804,-127.1743,52.12400000000001,43,0,2.06,CA,1715229309
461,champerico,14.3,-91.9167,85.22600000000008,70,88,3.21,GT,1715229388
462,cumbum,9.7333,77.3,90.35600000000002,50,67,1.66,IN,1715229388
463,hanceville,34.0607,-86.7675,78.71000000000008,94,39,3.83,US,1715229388
464,quiberon,47.4841,-3.1196,55.202000000000076,80,52,7.7,FR,1715229389
465,batticaloa,7.7102,81.6924,88.44800000000002,63,100,2.02,LK,1715229389
466,chui,-33.6971,-53.4616,52.71800000000009,84,51,5.14,UY,1715229389
467,iringa,-7.7667,35.7,61.91600000000001,82,75,1.54,TZ,1715229389
468,arkhangel'sk,64.5401,40.5433,28.13000000000004,80,75,6.0,RU,1715229389
469,guanare,9.0418,-69.7421,77.57600000000009,75,99,1.7,VE,1715229389
470,sinabang,2.4803,96.3801,87.566,67,63,1.35,ID,1715229389
471,bang len,14.0219,100.1718,94.94600000000005,34,35,5.05,TH,1715229390
472,markova,48.6758,24.4138,47.78600000000007,82,99,1.3,UA,1715229390
473,senanga,-16.1167,23.2667,56.73200000000001,44,10,2.68,ZM,1715229390
474,cedar city,37.6775,-113.0619,41.97200000000004,42,0,5.14,US,1715229390
475,charters towers,-20.1,146.2667,81.12200000000004,39,94,6.33,AU,1715229379
476,gaigeturi,33.4644,126.3183,64.45400000000005,63,0,4.12,KR,1715229390
477,college,64.8569,-147.8028,59.45,44,75,5.66,US,1715229391
478,kaufman,32.589,-96.3089,77.108,88,75,2.06,US,1715229371
479,ust'-kulom,61.6864,53.6902,30.59600000000005,73,97,5.1,RU,1715229391
480,taoudenni,22.6783,-3.9836,86.01800000000009,7,9,1.83,ML,1715229391
481,bychawa,51.0161,22.533,52.52000000000006,68,99,2.54,PL,1715229391
482,borda da mata,-22.2742,-46.1653,59.82800000000007,91,1,0.88,BR,1715229387
483,awjilah,29.1081,21.2869,73.09400000000008,36,0,4.46,LY,1715229392
484,tayu,-6.5397,111.0518,87.53000000000004,61,100,3.04,ID,1715229392
485,garbahaarrey,3.3289,42.2209,80.09600000000005,75,16,7.02,SO,1715229392
486,zilupe,56.3862,28.1217,34.80800000000001,38,93,1.39,LV,1715229392
487,hinesville,31.8469,-81.5959,78.76400000000004,63,0,2.06,US,1715229213
488,saint-philippe,-21.3585,55.7679,76.58600000000007,79,62,7.3,RE,1715229392
489,angaur state,6.906,134.13,83.984,71,22,3.02,PW,1715229393
490,borzya,50.3833,116.5167,65.21000000000008,14,100,7.82,RU,1715229140
491,christchurch,-43.5333,172.6333,49.31600000000001,59,20,2.57,NZ,1715229393
492,caxias,38.7031,-9.2767,66.14600000000004,64,0,2.57,PT,1715229393
493,polyarnyy,69.1989,33.4478,26.15,88,98,1.3,RU,1715229393
494,agat village,13.3886,144.6585,87.908,80,100,6.69,GU,1715229394
495,weyburn,49.6668,-103.8511,53.81600000000001,66,100,0.51,CA,1715229394
496,khandyga,62.6667,135.6,39.092,89,100,3.05,RU,1715229394
497,verkhniye kigi,55.4083,58.6044,39.812000000000054,62,89,7.1,RU,1715229394
498,tortoli,39.9256,9.6572,60.13399999999999,88,100,17.49,IT,1715229394
499,sisimiut,66.9395,-53.6735,20.930000000000042,80,25,3.47,GL,1715229395
500,zouerate,22.7187,-12.4521,82.85,10,100,1.96,MR,1715229395
501,katsuura,35.1333,140.3,59.018000000000086,64,97,7.77,JP,1715229395
502,purwakarta,-6.5569,107.4433,87.33200000000002,63,12,2.29,ID,1715229395
503,moyo,3.6609,31.7247,70.592,85,82,2.04,UG,1715229395
504,piti village,13.4626,144.6933,87.85400000000006,79,100,6.69,GU,1715229395
505,huinca renanco,-34.8404,-64.3758,43.268000000000086,39,0,2.59,AR,1715229396
506,nishon tumani,38.694,65.6751,66.45200000000008,77,100,10.29,UZ,1715229396
507,sumberpucung,-8.1586,112.4829,87.51200000000006,60,100,2.46,ID,1715229396
508,tougan,13.0667,-3.0667,87.53000000000004,39,58,3.0,BF,1715229396
509,khamis mushait,18.3064,42.7292,69.04400000000007,63,0,2.06,SA,1715229396
510,baganga,7.5739,126.56,87.42200000000004,66,88,3.25,PH,1715229396
511,thurso,58.5927,-3.5259,53.852000000000075,86,100,5.49,GB,1715229298
512,khaga,25.7833,81.1167,98.24000000000002,26,19,3.96,IN,1715229397
513,mossendjo,-2.9506,12.7261,70.7,100,100,1.49,CG,1715229397
514,vangviang,18.9333,102.45,89.816,48,12,1.77,LA,1715229397
515,urzhar,47.093,81.6294,76.91000000000008,23,0,4.35,KZ,1715229397
516,shijiazhuang,38.0414,114.4786,80.45600000000003,14,0,5.84,CN,1715229398
517,cannonvale,-20.2833,148.7,75.57800000000006,75,100,6.67,AU,1715229398
518,papao,-17.75,-149.55,80.2760000000001,81,75,8.59,PF,1715229398
519,levelland,33.5873,-102.378,71.96000000000008,15,3,1.84,US,1715229398
520,armacao de buzios,-22.7469,-41.8817,77.05400000000006,94,24,6.07,BR,1715229398
521,yeniseysk,58.4497,92.1703,40.94600000000005,84,100,3.58,RU,1715229398
522,timbuktu,16.7735,-3.0074,90.21200000000006,7,70,2.64,ML,1715229399
523,helsinki,60.1695,24.9355,39.110000000000085,58,0,3.58,FI,1715229399
524,cuito,-12.3833,16.9333,58.11800000000009,92,45,1.15,AO,1715229399
525,kitee,62.1,30.15,32.57600000000009,57,3,3.23,FI,1715229399
526,tinajo,29.0788,-13.7081,67.08200000000002,77,0,9.26,ES,1715229399
527,guerrero negro,27.9769,-114.0611,59.378000000000064,82,0,5.97,MX,1715229197
528,broken hill,-31.95,141.4333,63.48200000000001,69,100,4.17,AU,1715229400
529,antsiranana,-12.2787,49.2917,75.95600000000003,73,20,6.17,MG,1715229400
530,olyokminsk,60.3736,120.4264,41.99000000000002,50,100,3.72,RU,1715229400
531,priozersk,61.0393,30.1291,37.09400000000007,44,5,2.94,RU,1715229328
532,leua,48.2156,18.6071,56.498000000000026,83,82,1.49,SK,1715229401
533,turaif,31.6725,38.6637,61.05200000000008,29,0,5.14,SA,1715229401
534,lhokseumawe,5.1801,97.1507,88.358,62,97,3.11,ID,1715229401
535,presidencia de la plaza,-27.0015,-59.8424,54.662000000000056,63,3,3.89,AR,1715229401
536,forster,-32.1667,152.5167,70.37600000000009,73,87,4.07,AU,1715229401
537,bikin,46.8161,134.26,63.733999999999995,20,30,5.6,RU,1715229402
538,santa marta,11.2408,-74.199,84.88399999999999,79,40,2.06,CO,1715229279
539,arapgir,39.0412,38.4952,59.12600000000009,39,6,0.25,TR,1715229402
540,nieuw amsterdam,5.8833,-55.0833,78.96200000000006,88,85,3.36,SR,1715229402
541,cill airne,52.05,-9.5167,47.912000000000056,92,100,1.81,IE,1715229402
542,phayakkhaphum phisai,15.5163,103.1937,93.72200000000004,38,73,1.4,TH,1715229402
543,kayangel,8.0823,134.7173,83.93000000000004,73,55,4.44,PW,1715229403
544,waddan,29.1614,16.139,63.05,77,2,6.57,LY,1715229403
545,qandala,11.472,49.8728,90.21200000000006,62,99,2.72,SO,1715229403
546,kachia,9.8667,7.95,76.47800000000007,71,100,2.06,NG,1715229403
547,anchorage,61.2181,-149.9003,47.641999999999996,89,100,7.2,US,1715229129
548,okhotsk,59.3833,143.3,35.708000000000006,76,100,3.49,RU,1715229140
549,happy valley-goose bay,53.3168,-60.3315,34.10600000000003,69,100,3.6,CA,1715229404
550,kiruna,67.8557,20.2251,29.318000000000087,80,100,3.6,SE,1715229404
551,lhasa,29.65,91.1,53.168000000000085,46,100,2.98,CN,1715229404
552,labytnangi,66.6572,66.4183,21.38000000000004,92,100,10.9,RU,1715229404
553,val-d'or,48.1002,-77.7828,48.29000000000002,61,100,4.12,CA,1715229405
554,santo angelo,-28.2992,-54.2631,58.38800000000005,98,26,3.02,BR,1715229405
555,zeya,53.75,127.2667,46.49000000000002,37,6,7.14,RU,1715229405
556,telimele,10.9167,-13.3333,72.77000000000007,94,84,0.71,GN,1715229405
557,yuzhno-kurilsk,44.0306,145.8556,37.38200000000002,95,97,4.41,RU,1715229405
558,valley,45.1277,-116.1262,34.412000000000056,95,40,2.92,US,1715229405
559,battagram,34.6772,73.0233,84.65,33,1,1.56,PK,1715229405
560,baikonur,45.6167,63.3167,65.53399999999999,51,61,9.93,KZ,1715229406
561,balaghat,21.8,80.1833,95.37800000000007,27,53,3.83,IN,1715229406
562,ballina,-28.8667,153.5667,67.78399999999999,70,95,6.75,AU,1715229406
563,nguigmi,14.2495,13.1092,85.85600000000002,19,7,4.33,NE,1715229406
564,ulladulla,-35.35,150.4667,64.34600000000005,77,89,1.11,AU,1715229406
565,aripuana,-9.1667,-60.6333,78.85400000000006,80,67,0.36,BR,1715229407
566,moree,-29.4667,149.85,75.68600000000006,39,90,3.87,AU,1715229407
567,sinop,41.7711,34.8709,62.87000000000006,51,46,1.24,TR,1715229407
568,shache,38.4167,77.2406,87.15200000000007,11,40,2.05,CN,1715229407
569,talakan,50.3167,130.3667,57.16400000000003,18,26,8.63,RU,1715229407
570,mende,44.6667,3.5,40.820000000000064,91,72,3.76,FR,1715229408
571,geraldton,-28.7667,114.6,86.41400000000003,19,100,7.2,AU,1715229408
572,taungdwingyi,20.0167,95.55,99.64400000000008,28,30,2.79,MM,1715229408
573,bastrop,32.7562,-91.8724,78.81800000000008,87,0,1.54,US,1715229408
